"icao","site","observed_utc","observed_local","flight_category","temp_c","dewpoint_c","wind_dir_deg","wind_kts","gust_kts","vis_sm","altimeter_hpa","raw_text","fetched_at_utc","fetched_at_local"
"CYPH","Inukjuak Arpt, QC, CA",2025-10-30 11:14:00,"2025-10-30 07:14:00","VFR",4,2,270,13,NA,9,1012.3,"SPECI CYPH 301114Z AUTO 27013KT 9SM SCT012 SCT017 OVC040 04/02 A2989 RMK SLP125",2025-10-30 12:06:13.234066,2025-10-30 08:06:13.23411
"CYQV","Yorkton Muni, SK, CA",2025-10-30 11:08:00,"2025-10-30 05:08:00","MVFR",2,-1,250,9,NA,9,1009.9,"SPECI CYQV 301108Z AUTO 25009KT 9SM BKN023 OVC028 02/M01 A2982 RMK SLP117",2025-10-30 12:06:13.240559,2025-10-30 08:06:13.240602
"CYVR","Vancouver Intl, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",5,5,30,3,NA,20,1029.2,"METAR CYVR 301100Z 03003KT 20SM FEW070 05/05 A3039 RMK AC1 SLP293",2025-10-30 12:06:13.246999,2025-10-30 08:06:13.247042
"CYMH","Mary's Harbor Arpt, NL, CA",2025-10-30 11:00:00,"2025-10-30 08:30:00","VFR",4,3,230,6,NA,9,1020.1,"METAR CYMH 301100Z AUTO 23006KT 9SM CLR 04/03 A3012 RMK SLP202",2025-10-30 12:06:13.253426,2025-10-30 08:06:13.25347
"CYOW","Ottawa/Cartier Intl, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",2,0,40,7,NA,15,1017,"METAR CYOW 301100Z 04007KT 15SM BKN120 02/00 A3003 RMK AC7 SLP177",2025-10-30 12:06:13.259893,2025-10-30 08:06:13.259938
"CYQB","Quebec/Lesage Intl, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",1,0,10,2,NA,30,1020.4,"METAR CYQB 301100Z 01002KT 30SM FEW007 BKN240 01/00 A3013 RMK SF1CI6 CIG LWR APCH RWY 06 SLP208",2025-10-30 12:06:13.26632,2025-10-30 08:06:13.266363
"CYQG","Windsor Intl, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",8,6,30,12,18,9,1008.9,"METAR CYQG 301100Z AUTO 03012G18KT 9SM -RA FEW046 OVC055 08/06 A2979 RMK SLP093",2025-10-30 12:06:13.272744,2025-10-30 08:06:13.272787
"CYQM","Moncton Intl, NB, CA",2025-10-30 11:00:00,"2025-10-30 08:00:00","MVFR",8,8,0,0,NA,15,1021.8,"METAR CYQM 301100Z 00000KT 15SM OVC019 08/08 A3017 RMK SC8 SLP220",2025-10-30 12:06:13.279174,2025-10-30 08:06:13.279217
"CYQX","Gander Intl Arpt, NL, CA",2025-10-30 11:00:00,"2025-10-30 08:30:00","VFR",3,3,260,9,NA,20,1022.4,"METAR CYQX 301100Z 26009KT 20SM FEW018 SCT210 03/03 A3019 RMK SC1CI2 SLP232",2025-10-30 12:06:13.285576,2025-10-30 08:06:13.285625
"CYQY","Sydney Arpt, NS, CA",2025-10-30 11:00:00,"2025-10-30 08:00:00","VFR",4,4,0,0,NA,15,1022.4,"METAR CYQY 301100Z 00000KT 15SM SCT022 BKN070 BKN230 04/04 A3019 RMK SC4AC1CI2 WND ESTD SLP229",2025-10-30 12:06:13.292005,2025-10-30 08:06:13.292049
"CYRB","Resolute Bay Arpt, NU, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","VFR",-8,-10,140,6,NA,20,1022.8,"METAR CYRB 301100Z 14006KT 20SM SCT120 M08/M10 A3020 RMK AC3 SLP237",2025-10-30 12:06:13.298402,2025-10-30 08:06:13.298444
"CYUL","Montreal/Trudeau Intl, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",4,2,50,6,NA,15,1018,"METAR CYUL 301100Z 05006KT 15SM BKN170 BKN210 04/02 A3006 RMK AC6CI1 SLP182",2025-10-30 12:06:13.304916,2025-10-30 08:06:13.304959
"CYUY","Rouyn/Noranda Arpt, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",-7,-8,0,0,NA,15,1016.3,"METAR CYUY 301100Z 00000KT 15SM FEW140 M07/M08 A3001 RMK AC2 SLP183",2025-10-30 12:06:13.311286,2025-10-30 08:06:13.311329
"CYWG","Winnipeg Intl Arpt, MB, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","VFR",3,1,170,13,NA,15,1013,"METAR CYWG 301100Z 17013KT 15SM OVC082 03/01 A2991 RMK AC8 SLP141",2025-10-30 12:06:13.317699,2025-10-30 08:06:13.317741
"CYWK","Wabush Lake Arpt, NL, CA",2025-10-30 11:00:00,"2025-10-30 08:00:00","VFR",3,3,NA,2,NA,15,1019.7,"METAR CYWK 301100Z VRB02KT 15SM BKN060 03/03 A3011 RMK SC7 SLP222",2025-10-30 12:06:13.32425,2025-10-30 08:06:13.324295
"CYVV","Wiarton Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",-1,-1,90,5,NA,15,1013.6,"METAR CYVV 301100Z 09005KT 15SM BKN160 M01/M01 A2993 RMK AC6 SLP145",2025-10-30 12:06:13.342343,2025-10-30 08:06:13.342386
"CYWL","Williams Lake Rgnl, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",1,-4,130,4,NA,15,1028.5,"METAR CYWL 301100Z 13004KT 15SM FEW210 01/M04 A3037 RMK CI1 SLP312",2025-10-30 12:06:13.348776,2025-10-30 08:06:13.348825
"CYMT","Chibougamau Arpt, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",0,-1,130,5,NA,9,1017.7,"METAR CYMT 301100Z AUTO 13005KT 9SM CLR M00/M01 A3005 RMK SLP194",2025-10-30 12:06:13.355258,2025-10-30 08:06:13.3553
"CYOD","Cold Lake , AB, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","MVFR",0,-1,310,8,NA,15,1021.1,"METAR CYOD 301100Z 31008KT 15SM OVC011 00/M01 A3015 RMK SC8 DENSITY ALT 106FT SLP238",2025-10-30 12:06:13.361686,2025-10-30 08:06:13.361728
"CYOJ","High Level Arpt, AB, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","VFR",-6,-7,160,2,NA,9,1021.8,"METAR CYOJ 301100Z AUTO 16002KT 9SM CLR M06/M07 A3017 RMK SLP241",2025-10-30 12:06:13.368206,2025-10-30 08:06:13.368247
"CYOY","Valcartier Arpt, QC, CA",2025-10-30 11:00:00,"2025-10-30 11:00:00","VFR",-4,-4,0,0,NA,15,1020.1,"METAR CYOY 301100Z 00000KT 15SM FEW010 SCT210 M04/M04 A3012 RMK ST1CI3 DENSITY ALT -1829FT FST OBS SLP209",2025-10-30 12:06:13.3747,2025-10-30 08:06:13.374743
"CYPE","Peace River Arpt, AB, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","IFR",-1,-1,NA,NA,NA,9,1022.1,"METAR CYPE 301100Z AUTO /////KT 9SM OVC007 M01/M01 A3018 RMK WIND MISG SLP252",2025-10-30 12:06:13.381139,2025-10-30 08:06:13.381183
"CYPG","Portage la Prairie/Southport Arpt, MB, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","VFR",4,2,180,8,NA,12,1011.9,"METAR CYPG 301100Z 18008KT 12SM SCT045 BKN078 04/02 A2988 RMK SC3AC4 DENSITY ALT -121FT ACT AURBO VISBL CLD BRK NW FST OBS SLP128",2025-10-30 12:06:13.387549,2025-10-30 08:06:13.387593
"CYPR","Prince Rupert Arpt, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",10,4,130,15,24,9,1024.1,"METAR CYPR 301100Z AUTO 13015G24KT 9SM OVC039 10/04 A3024 RMK SLP245",2025-10-30 12:06:13.393992,2025-10-30 08:06:13.394036
"CYQA","Muskoka Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",2,0,0,0,NA,9,1014,"METAR CYQA 301100Z AUTO 00000KT 9SM OVC120 02/00 A2994 RMK SLP149",2025-10-30 12:06:13.400439,2025-10-30 08:06:13.400482
"CYQI","Yarmouth Arpt, NS, CA",2025-10-30 11:00:00,"2025-10-30 08:00:00","MVFR",8,6,60,4,NA,15,1019.7,"METAR CYQI 301100Z 06004KT 15SM BKN020 08/06 A3011 RMK SC7 SLP200",2025-10-30 12:06:13.406843,2025-10-30 08:06:13.406907
"CYQT","Thunder Bay Intl, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","IFR",2,2,260,4,NA,NA,1017.4,"METAR CYQT 301100Z 26004KT 10SM OVC006 02/02 A3004 RMK ST8 SLP181",2025-10-30 12:06:13.413364,2025-10-30 08:06:13.41341
"CYQW","North Battleford Arpt, SK, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","MVFR",1,-1,300,15,28,9,1017.7,"METAR CYQW 301100Z AUTO 30015G28KT 9SM BKN015 OVC024 01/M01 A3005 RMK ICE SLP202",2025-10-30 12:06:13.419926,2025-10-30 08:06:13.419968
"CYRJ","Roberval Arpt, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","LIFR",1,1,240,3,NA,0.13,1020.1,"METAR CYRJ 301100Z 24003KT 1/8SM FG VV001 01/01 A3012 RMK FG8 SLP211",2025-10-30 12:06:13.426353,2025-10-30 08:06:13.426396
"CYRL","Red Lake Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","MVFR",1,0,130,5,NA,15,1015.7,"METAR CYRL 301100Z 13005KT 15SM BKN030 01/00 A2999 RMK SC7 SLP174",2025-10-30 12:06:13.432799,2025-10-30 08:06:13.432843
"CYRT","Rankin Inlet Arpt, NU, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","MVFR",-2,-3,20,16,25,15,1016.3,"METAR CYRT 301100Z 02016G25KT 15SM FEW011 OVC030 M02/M03 A3001 RMK SC1SC7 SLP169",2025-10-30 12:06:13.439395,2025-10-30 08:06:13.439439
"CYRV","Revelstoke Arpt, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","IFR",5,4,120,3,NA,9,1030.6,"METAR CYRV 301100Z AUTO 12003KT 9SM OVC007 05/04 A3043 RMK SLP321",2025-10-30 12:06:13.445926,2025-10-30 08:06:13.44597
"CYSC","Sherbrooke Arpt, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",-3,-4,100,3,NA,9,1019.4,"METAR CYSC 301100Z AUTO 10003KT 9SM CLR M03/M04 A3010 RMK SLP205",2025-10-30 12:06:13.45242,2025-10-30 08:06:13.452465
"CYTH","Thompson Arpt, MB, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","VFR",0,-2,50,6,NA,15,1016.3,"METAR CYTH 301100Z 05006KT 15SM OVC160 M00/M02 A3001 RMK AC8 SLP180",2025-10-30 12:06:13.458951,2025-10-30 08:06:13.458994
"CYTZ","Toronto/Bishop Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",10,6,50,13,19,9,1011.6,"METAR CYTZ 301100Z AUTO 05013G19KT 9SM OVC096 10/06 A2987 RMK SLP120",2025-10-30 12:06:13.477591,2025-10-30 08:06:13.477636
"CYUX","Hall Beach Arpt, NU, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","IFR",-4,-4,50,10,NA,9,1022.1,"METAR CYUX 301100Z AUTO 05010KT 9SM OVC007 M04/M04 A3018 RMK SLP224",2025-10-30 12:06:13.484185,2025-10-30 08:06:13.484228
"CYVC","La Ronge Arpt, SK, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","IFR",1,0,350,12,NA,8,1015.7,"METAR CYVC 301100Z 35012KT 8SM -SN OVC006 01/00 A2999 RMK SC8 SLP176",2025-10-30 12:06:13.490661,2025-10-30 08:06:13.490705
"CYMJ","Moose Jaw Arpt, SK, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","MVFR",2,-1,290,22,33,15,1015.3,"METAR CYMJ 301100Z 29022G33KT 15SM OVC018 02/M01 A2998 RMK SC8 DENSITY ALT 640FT SLP175",2025-10-30 12:06:13.497237,2025-10-30 08:06:13.497281
"CYQQ","Comox, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","IFR",7,6,280,3,NA,20,1029.9,"METAR CYQQ 301100Z 28003KT 20SM OVC007 07/06 A3041 RMK SF8 DENSITY ALT -1342FT CIG VRB 5-9 SLP300",2025-10-30 12:06:13.503805,2025-10-30 08:06:13.503847
"CYTS","Timmins/Power Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",-5,-5,0,0,NA,15,1015.7,"METAR CYTS 301100Z 00000KT 15SM SCT180 M05/M05 A2999 RMK AC3 SLP175",2025-10-30 12:06:13.510367,2025-10-30 08:06:13.510411
"CYND","Gatineau/Ottawa Exec, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",4,1,90,4,NA,15,1017.7,"METAR CYND 301100Z 09004KT 15SM BKN140 04/01 A3005 RMK AC7 SLP182",2025-10-30 12:06:13.516945,2025-10-30 08:06:13.516988
"CYQZ","Quesnel Arpt, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",-1,-2,90,2,NA,9,1029.2,"METAR CYQZ 301100Z AUTO 09002KT 9SM CLR M01/M02 A3039 RMK SLP313",2025-10-30 12:06:13.523458,2025-10-30 08:06:13.523503
"CYMX","Montreal/Mirabel Arpt, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",3,0,60,4,NA,25,1018,"METAR CYMX 301100Z 06004KT 020V100 25SM BKN170 BKN250 03/00 A3006 RMK AC7CI1 CI TR SLP184",2025-10-30 12:06:13.530035,2025-10-30 08:06:13.53008
"CYNE","Norway House Arpt, MB, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","VFR",2,0,100,7,NA,9,1013.3,"METAR CYNE 301100Z AUTO 10007KT 9SM OVC140 02/00 A2992 RMK SLP146",2025-10-30 12:06:13.536536,2025-10-30 08:06:13.536579
"CYQR","Regina Intl Arpt, SK, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","MVFR",2,-1,290,20,26,15,1013.6,"METAR CYQR 301100Z 29020G26KT 15SM OVC019 02/M01 A2993 RMK SC8 SLP161",2025-10-30 12:06:13.543017,2025-10-30 08:06:13.543061
"CYVO","Val D'Or Arpt, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",-3,-3,NA,2,NA,15,1016.7,"METAR CYVO 301100Z VRB02KT 15SM SCT190 M03/M03 A3002 RMK AC3 SLP187",2025-10-30 12:06:13.549551,2025-10-30 08:06:13.549595
"CYNA","Natashquan Arpt, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","MVFR",2,2,0,0,NA,9,1023.8,"METAR CYNA 301100Z AUTO 00000KT 9SM OVC028 02/02 A3023 RMK SLP238",2025-10-30 12:06:13.556051,2025-10-30 08:06:13.556095
"CYPQ","Peterborough Muni, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",3,2,40,4,NA,9,1013.6,"METAR CYPQ 301100Z AUTO 04004KT 9SM OVC120 03/02 A2993 RMK SLP145",2025-10-30 12:06:13.562511,2025-10-30 08:06:13.562555
"CYWA","Petawawa Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",-1,-2,240,4,NA,NA,1017.4,"METAR CYWA 301100Z 24004KT 10SM OVC110 M01/M02 A3004 RMK AC8 DENSITY ALT -1584FT FST OBS SLP178",2025-10-30 12:06:13.569126,2025-10-30 08:06:13.56917
"CYQF","Red Deer Rgnl, AB, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","VFR",0,-3,270,6,NA,9,1023.8,"METAR CYQF 301100Z AUTO 27006KT 9SM CLR 00/M03 A3023 RMK SLP267",2025-10-30 12:06:13.575653,2025-10-30 08:06:13.575698
"CYTE","Cape Dorset Arpt, NU, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","IFR",-2,-2,50,14,19,2.5,1009.2,"METAR CYTE 301100Z 05014G19KT 2 1/2SM -SN DRSN OVC014 M02/M02 A2980 RMK SN2SC6 SNW CVR/MUCH LOOSE SLP098",2025-10-30 12:06:13.582133,2025-10-30 08:06:13.582176
"CYOO","Oshawa Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",8,4,50,7,NA,9,1013,"METAR CYOO 301100Z AUTO 05007KT 9SM OVC100 08/04 A2991 RMK SLP133",2025-10-30 12:06:13.588703,2025-10-30 08:06:13.588746
"CYPL","Pickle Lake Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","VFR",0,-2,110,2,NA,9,1017,"METAR CYPL 301100Z AUTO 11002KT 9SM OVC036 00/M02 A3003 RMK SLP191",2025-10-30 12:06:13.59529,2025-10-30 08:06:13.595331
"CYPO","Peawanuck Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",3,0,270,4,NA,9,1016.3,"METAR CYPO 301100Z AUTO 27004KT 9SM OVC033 03/M00 A3001 RMK SLP168",2025-10-30 12:06:13.613829,2025-10-30 08:06:13.613892
"CYQK","Kenora Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 06:00:00","VFR",1,0,140,4,NA,20,1015.7,"METAR CYQK 301100Z 14004KT 20SM FEW160 SCT210 01/00 A2999 RMK AC2CI1 SLP174",2025-10-30 12:06:13.62043,2025-10-30 08:06:13.620474
"CYRQ","Trois-Rivières, QC, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",0,0,50,4,NA,9,1019.4,"METAR CYRQ 301100Z AUTO 05004KT 9SM BKN250 00/00 A3010 RMK SLP198",2025-10-30 12:06:13.626909,2025-10-30 08:06:13.626954
"CYSN","St Catharines/Niagara Arpt, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",7,4,90,7,NA,NA,1011.3,"METAR CYSN 301100Z 09007KT 10SM -RA OVC073 07/04 A2986 RMK AC8 SLP115",2025-10-30 12:06:13.633482,2025-10-30 08:06:13.633526
"CYVQ","Norman Wells Arpt, NT, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","VFR",-6,-7,120,10,NA,15,1008.9,"METAR CYVQ 301100Z 12010KT 15SM FEW005 FEW012 FEW240 M06/M07 A2979 RMK ST1SC1CI1 SC TR SLP097",2025-10-30 12:06:13.640159,2025-10-30 08:06:13.640203
"CYMA","Mayo Arpt, YT, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",1,-7,NA,2,NA,20,1000.4,"METAR CYMA 301100Z VRB02KT 20SM OVC063 01/M07 A2954 RMK SC8 SLP037",2025-10-30 12:06:13.646756,2025-10-30 08:06:13.6468
"CYQH","Watson Lake Arpt, YT, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",1,-3,150,7,NA,20,1014,"METAR CYQH 301100Z 15007KT 20SM OVC140 01/M03 A2994 RMK AC8 SLP176",2025-10-30 12:06:13.65329,2025-10-30 08:06:13.653333
"CYQU","Grande Prairie Arpt, AB, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","VFR",2,-1,NA,2,NA,25,1023.1,"METAR CYQU 301100Z VRB02KT 25SM SKC 02/M01 A3021 RMK SLP263",2025-10-30 12:06:13.659922,2025-10-30 08:06:13.659967
"CYZP","Sandspit Arpt, BC, CA",2025-10-30 11:58:00,"2025-10-30 04:58:00","VFR",10,8,150,17,22,8,1020.7,"SPECI CYZP 301158Z AUTO 15017G22KT 8SM BKN047 10/08 A3014 RMK SLP210",2025-10-30 12:06:15.499684,2025-10-30 08:06:15.499729
"K08D","Stanley Muni, ND, US",2025-10-30 11:55:00,"2025-10-30 11:55:00",NA,1,-1,280,11,NA,NA,1015.7,"METAR K08D 301155Z AUTO 28011KT 10SM 01/M01 A2999 RMK AO2",2025-10-30 12:06:15.506323,2025-10-30 08:06:15.506367
"K06C","Schaumburg Rgnl, IL, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",4.5,4.5,340,4,NA,NA,1013.3,"METAR K06C 301155Z AUTO 34004KT 10SM CLR 05/05 A2992 RMK AO2 T00450045 10062 20043",2025-10-30 12:06:15.512794,2025-10-30 08:06:15.512837
"K06D","Rolla Muni, ND, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",0,-1,200,7,NA,NA,1012.3,"METAR K06D 301155Z AUTO 20007KT 10SM CLR 00/M01 A2989 RMK AO2",2025-10-30 12:06:15.519289,2025-10-30 08:06:15.519334
"K0E0","Moriarty Muni, NM, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",-5.1,-8.2,0,0,NA,NA,1024.5,"METAR K0E0 301155Z AUTO 00000KT 10SM CLR M05/M08 A3025 RMK AO2 T10511082 11027 21060",2025-10-30 12:06:15.525793,2025-10-30 08:06:15.525837
"K0F2","Bowie Muni, TX, US",2025-10-30 11:55:00,"2025-10-30 11:55:00","VFR",1.6,-0.2,300,3,NA,NA,1021.8,"METAR K0F2 301155Z AUTO 30003KT 10SM CLR 02/00 A3017 RMK AO2 T00161002 10073 20012",2025-10-30 12:06:15.532468,2025-10-30 08:06:15.532513
"CYYN","Swift Current Arpt, SK, CA",2025-10-30 11:53:00,"2025-10-30 05:53:00","MVFR",2,-2,310,24,34,9,1018,"SPECI CYYN 301153Z AUTO 31024G34KT 9SM BKN024 02/M02 A3006 RMK SLP209",2025-10-30 12:06:15.539212,2025-10-30 08:06:15.539257
"CYZF","Yellowknife Arpt, NT, CA",2025-10-30 11:52:00,"2025-10-30 05:52:00","IFR",-2,-2,110,3,NA,8,1019.4,"SPECI CYZF 301152Z 11003KT 8SM OVC009 M02/M02 A3010 RMK ST8 CIG RAG SLP209",2025-10-30 12:06:15.545737,2025-10-30 08:06:15.545781
"CYYQ","Churchill Arpt, MB, CA",2025-10-30 11:48:00,"2025-10-30 06:48:00","MVFR",0,0,340,15,21,6,1016.3,"SPECI CYYQ 301148Z 34015G21KT 6SM -SN OVC010 00/M00 A3001 RMK SC8 SLP166",2025-10-30 12:06:15.563976,2025-10-30 08:06:15.564033
"CYXR","Earlton Arpt, ON, CA",2025-10-30 11:48:00,"2025-10-30 07:48:00","LIFR",-5,-6,0,0,NA,0.38,1016,"SPECI CYXR 301148Z AUTO 00000KT 3/8SM FZFG VV001 M05/M06 A3000 RMK ICE SLP178",2025-10-30 12:06:15.571043,2025-10-30 08:06:15.571086
"CYZH","Slave Lake Arpt, AB, CA",2025-10-30 11:47:00,"2025-10-30 05:47:00","IFR",1,-1,260,8,NA,9,1022.4,"SPECI CYZH 301147Z AUTO 26008KT 9SM BKN009 OVC016 01/M01 A3019 RMK SLP254",2025-10-30 12:06:15.577715,2025-10-30 08:06:15.577758
"CYYT","St Johns Intl, NL, CA",2025-10-30 11:44:00,"2025-10-30 09:14:00","MVFR",7,5,350,4,NA,15,1022.8,"SPECI CYYT 301144Z 35004KT 15SM BKN014 07/05 A3020 RMK SC7 SLP233",2025-10-30 12:06:15.584291,2025-10-30 08:06:15.584334
"CYYR","Goose Bay Arpt, NL, CA",2025-10-30 11:43:00,"2025-10-30 08:43:00","VFR",1,1,210,6,NA,15,1021.4,"SPECI CYYR 301143Z 21006KT 15SM PRFG FEW002 FEW023 BKN240 01/01 A3016 RMK SF1SC1CI6 DENSITY ALT -1674FT FG BANK NW QUAD VIS 3/4 SLP216",2025-10-30 12:06:15.590775,2025-10-30 08:06:15.590819
"CYZX","Greenwood , NS, CA",2025-10-30 11:36:00,"2025-10-30 08:36:00","LIFR",2,2,60,3,NA,0.25,1021.8,"SPECI CYZX 301136Z 06003KT 1/4SM R26/1000FT/N FG OVC002 02/02 A3017 RMK SF8 DENSITY ALT -1662FT SLP217",2025-10-30 12:06:15.597473,2025-10-30 08:06:15.59752
"CYYW","Armstrong Arpt, ON, CA",2025-10-30 11:14:00,"2025-10-30 07:14:00","LIFR",4,4,0,0,NA,9,1016.3,"SPECI CYYW 301114Z AUTO 00000KT 9SM -RA BKN004 BKN044 OVC055 04/04 A3001 RMK SLP177",2025-10-30 12:06:15.604187,2025-10-30 08:06:15.604231
"CYXE","Saskatoon/Diefenbaker Intl, SK, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","IFR",1,0,290,19,27,8,1013.6,"METAR CYXE 301100Z 29019G27KT 8SM -SN BKN009 OVC015 01/00 A2993 RMK SC6SC2 SLP158",2025-10-30 12:06:15.610742,2025-10-30 08:06:15.610785
"CYXS","Prince George Arpt, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",2,0,150,5,NA,9,1027.5,"METAR CYXS 301100Z AUTO 15005KT 9SM BKN076 02/M00 A3034 RMK SLP302",2025-10-30 12:06:15.617241,2025-10-30 08:06:15.617286
"CYYG","Charlottetown Arpt, PE, CA",2025-10-30 11:00:00,"2025-10-30 08:00:00","VFR",4,4,0,0,NA,15,1022.1,"METAR CYYG 301100Z 00000KT 15SM FEW015 SCT140 BKN210 04/04 A3018 RMK SC2AC2CI2 SLP225",2025-10-30 12:06:15.623797,2025-10-30 08:06:15.62387
"CYXU","London Intl, ON, CA",2025-10-30 11:00:00,"2025-10-30 07:00:00","VFR",7,4,50,12,17,15,1009.9,"METAR CYXU 301100Z 05012G17KT 15SM OVC072 07/04 A2982 RMK AC8 SLP105",2025-10-30 12:06:15.63037,2025-10-30 08:06:15.630414
"CYXX","Abbotsford Intl, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",7,7,30,5,NA,15,1028.5,"METAR CYXX 301100Z 03005KT 15SM FEW250 07/07 A3037 RMK CI2 SLP289",2025-10-30 12:06:15.637089,2025-10-30 08:06:15.637132
"CYXY","Whitehorse Arpt, YT, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","MVFR",2,-1,160,19,25,15,1004.8,"METAR CYXY 301100Z 16019G25KT 15SM BKN016 BKN100 02/M01 A2967 RMK SC5AC2 SLP085",2025-10-30 12:06:15.643698,2025-10-30 08:06:15.643742
"CYZY","Mackenzie Arpt, BC, CA",2025-10-30 11:00:00,"2025-10-30 11:00:00","VFR",2,1,140,5,NA,9,1026.5,"METAR CYZY 301100Z AUTO 14005KT 9SM BKN066 OVC100 02/01 A3031 RMK SLP297",2025-10-30 12:06:15.650306,2025-10-30 08:06:15.65035
"CZPC","Pincher Creek Arpt, AB, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","VFR",2,-5,250,13,18,9,1024.8,"METAR CZPC 301100Z AUTO 25013G18KT 9SM CLR 02/M05 A3026 RMK SLP277",2025-10-30 12:06:15.656895,2025-10-30 08:06:15.65694
"CYXC","Cranbrook Intl, BC, CA",2025-10-30 11:00:00,"2025-10-30 05:00:00","VFR",-1,-2,NA,2,NA,15,1027.9,"METAR CYXC 301100Z VRB02KT 15SM SCT083 M01/M02 A3035 RMK AC3 SLP305",2025-10-30 12:06:15.663539,2025-10-30 08:06:15.663585
"CYXJ","Fort St John/N Peace Rgnl, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","VFR",-1,-1,240,10,NA,15,1022.1,"METAR CYXJ 301100Z 24010KT 15SM SCT220 M01/M01 A3018 RMK CI3 SLP257",2025-10-30 12:06:15.670214,2025-10-30 08:06:15.670258
"CYXT","Terrace Arpt, BC, CA",2025-10-30 11:00:00,"2025-10-30 04:00:00","MVFR",5,5,160,10,NA,5,1027.5,"METAR CYXT 301100Z 16010KT 5SM -RA BR FEW008 FEW035 OVC050 05/05 A3034 RMK SF1SC1SC6 SLP283",2025-10-30 12:06:15.676974,2025-10-30 08:06:15.677018
